Premise_ID,Argument_ID,annotator,persuasiveness,changeability,premise_agreement,Group_ID
j49ti1,g7k0204,group-02_person-2,2,2,5,2
vnojas,iecevyt,group-02_person-2,3,4,4,2
ujvyip,i7mz9ec,group-02_person-2,4,4,6,2
ev7d4q,fftt29q,group-02_person-2,4,4,2,2
m6i659,gr5xq4n,group-02_person-2,3,4,5,2
g3vh7n,fnuk2vx,group-02_person-2,2,2,2,2
f8o7wa,finhitb,group-02_person-2,2,2,6,2
lmc5so,gnupb4c,group-02_person-2,3,3,5,2
eocbut,febj6o9,group-02_person-2,2,2,2,2
n4ond6,gwwwsbd,group-02_person-2,1,1,4,2
d4pyma,f0fofor,group-02_person-2,3,3,3,2
ubfj7k,i64kqv8,group-02_person-2,1,1,3,2
sxhti3,hxt5zal,group-02_person-2,4,4,4,2
byhad5,eqj3o2i,group-02_person-2,4,4,4,2
gyvtl6,ftdgody,group-02_person-2,4,4,2,2
cdtkp4,eu3adw0,group-02_person-2,1,1,4,2
jkdy4y,gaofpdc,group-02_person-2,2,2,2,2
sxuvbs,hxv4mvw,group-02_person-2,1,1,3,2
l8uoo4,glgtv4q,group-02_person-2,3,3,4,2
uao899,i5z0vwu,group-02_person-2,4,4,4,2
jahayc,g8pigha,group-02_person-2,2,2,3,2
ga3145,foy5msj,group-02_person-2,2,3,1,2
lkiq9k,gnk6r2a,group-02_person-2,2,2,3,2
hmflip,fx4y46s,group-02_person-2,1,1,4,2
cd32kr,etuepgp,group-02_person-2,2,2,3,2
n3rsoj,gwt1nci,group-02_person-2,5,5,4,2
mbv533,gs08qf5,group-02_person-2,2,1,4,2
cmtnrf,ew56yzn,group-02_person-2,1,2,2,2
gntcrz,frbx6kp,group-02_person-2,1,1,2,2
h08ox4,ftkuuqg,group-02_person-2,3,2,5,2
ll6u72,gnnqb4j,group-02_person-2,2,1,3,2
jcv6rl,g953sjb,group-02_person-2,3,4,2,2
vltlpa,ie04l9s,group-02_person-2,1,1,4,2
c9nh9j,et1cy6l,group-02_person-2,2,2,4,2
uh6s76,i7o1ujm,group-02_person-2,1,1,2,2
hsey2y,fyefh8g,group-02_person-2,2,2,2,2
k4j8u1,ge9eumb,group-02_person-2,3,3,3,2
ga65gk,foyjzzt,group-02_person-2,4,4,3,2
iv667r,g5pbkwg,group-02_person-2,3,3,5,2
dai83d,f1q4yey,group-02_person-2,2,3,3,2
f6fwoq,fi4hpaa,group-02_person-2,2,2,2,2
lsd7tt,gordmtf,group-02_person-2,2,2,5,2
nayij3,gxwgt4f,group-02_person-2,3,3,2,2
d22cnl,ezt4drn,group-02_person-2,3,3,3,2
huh1hm,fymzwqf,group-02_person-2,2,2,5,2
o0z5jj,h1ya0iy,group-02_person-2,2,2,3,2
hzstva,fzl44j6,group-02_person-2,3,3,2,2
llqvsp,gnr0k6v,group-02_person-2,1,1,2,2
jofhgm,gb81ma1,group-02_person-2,2,2,4,2
nayyed,gxy7jnv,group-02_person-2,2,1,2,2
j22xs3,g73xpwv,group-02_person-2,2,2,3,2
cqcngn,ewywaig,group-02_person-2,5,5,4,2
dcybl1,f2hu4ux,group-02_person-2,3,3,5,2
e5d7wt,f9j4yiq,group-02_person-2,3,3,4,2
ftov2s,fm87189,group-02_person-2,4,4,3,2
n4sw39,gwxewx8,group-02_person-2,2,2,4,2
jlo5pi,gas9ovg,group-02_person-2,2,3,4,2
l3k2ze,gkon9zy,group-02_person-2,4,4,2,2
ckrmfe,evqmrfk,group-02_person-2,4,4,4,2
ntv0g1,h0uqn32,group-02_person-2,2,2,5,2
kejrxe,gg2vxui,group-02_person-2,3,3,3,2
u3qnrj,i4sh1lz,group-02_person-2,3,3,5,2
utg54f,i99v42k,group-02_person-2,2,2,2,2
syrcje,hy03864,group-02_person-2,2,2,3,2
v3ppoh,iazv2e2,group-02_person-2,5,5,3,2
jbdzy6,g8wghus,group-02_person-2,2,3,2,2
ui1dtp,i79n78b,group-02_person-2,2,3,5,2
dr48rp,f6eza9c,group-02_person-2,4,4,2,2
jkqkz5,gb9hg51,group-02_person-2,2,4,2,2
lm9fj0,gnu99r8,group-02_person-2,2,4,2,2
jt9b7t,gc4b2el,group-02_person-2,4,3,2,2
crm668,ex918ma,group-21_person-0,2,3,5,21
w2th4s,igu5yxy,group-21_person-0,4,2,2,21
k91pnp,gf3dgmn,group-21_person-0,1,4,4,21
vl3v63,idtseoy,group-21_person-0,3,2,1,21
jarhy2,g8rm85l,group-21_person-0,4,2,1,21
n6v2b9,gx9lywq,group-21_person-0,2,5,3,21
ne21tq,gyf79gf,group-21_person-0,4,5,4,21
do30r2,f5mi6c4,group-21_person-0,3,4,3,21
inj168,g491fcj,group-21_person-0,4,3,4,21
vhpxil,id8mffs,group-21_person-0,2,4,2,21
ecfi68,fbb01en,group-21_person-0,3,4,5,21
kx6pzi,gjaca3d,group-21_person-0,3,3,5,21
hmzfex,fx8d9vq,group-21_person-0,2,2,6,21
cv373h,ey4l2z0,group-21_person-0,4,2,2,21
t9pkz0,hzvsgji,group-21_person-0,4,3,2,21
jbbo94,g8ui8t4,group-21_person-0,2,4,2,21
uc7t8x,i69gj99,group-21_person-0,4,4,4,21
m70uop,gr8mtbs,group-21_person-0,5,3,1,21
jbdx03,g8uxb5u,group-21_person-0,1,2,2,21
klxqoj,ghe87rt,group-21_person-0,2,3,5,21
cmrrgp,ew6dd4s,group-21_person-0,2,5,3,21
hzkg1c,fzjhh6y,group-21_person-0,4,3,2,21
cyyaps,eyv0fpg,group-21_person-0,4,4,2,21
t53c0q,hz2zhmc,group-21_person-0,5,1,6,21
ctpv0z,exn55pc,group-21_person-0,2,4,5,21
gb0xnj,fp3420m,group-21_person-0,3,5,4,21
gacus9,foyxdqq,group-21_person-0,3,1,1,21
f0fioj,fhbc3e4,group-21_person-0,2,2,2,21
uq5ndv,i8p83ts,group-21_person-0,3,1,1,21
mg4o0s,gsswoam,group-21_person-0,3,2,2,21
vd04tc,icihp7k,group-21_person-0,1,3,4,21
t9rji2,hzwfamx,group-21_person-0,3,5,5,21
dnhqrw,f5fi2tz,group-21_person-0,3,4,2,21
gxzpx5,ft72ur0,group-21_person-0,2,4,2,21
luoi3m,gp7r8j2,group-21_person-0,1,3,6,21
kegez6,gg2jnv7,group-21_person-0,3,4,3,21
vrd8rt,ieutfab,group-21_person-0,2,2,5,21
gb49j5,fp3nsmh,group-21_person-0,3,5,3,21
l788zv,gl5i994,group-21_person-0,2,3,5,21
dorkup,f5prmru,group-21_person-0,4,2,2,21
du3xhf,f72lvgc,group-21_person-0,1,5,3,21
n4vgqy,gwyzcrr,group-21_person-0,1,3,3,21
gugxvh,fsj22v7,group-21_person-0,4,2,2,21
j0yifm,g8fd0ee,group-21_person-0,1,3,5,21
e97sir,fahirhr,group-21_person-0,3,3,2,21
corwp9,ewl9wtu,group-21_person-0,3,5,3,21
vnojas,ie873lz,group-21_person-0,2,3,4,21
d16vwq,ezimycg,group-21_person-0,1,2,1,21
eluhhi,fdlqiqu,group-21_person-0,1,4,4,21
kkiws7,gh2ryv7,group-21_person-0,5,2,6,21
kueuzx,gisps5u,group-21_person-0,4,3,5,21
jnz7kc,gb4t2mh,group-21_person-0,4,4,2,21
jmz8pn,gaz0rz4,group-21_person-0,4,4,5,21
db0zj9,f1zk9vp,group-21_person-0,4,4,5,21
scuusu,hu94dqn,group-21_person-0,3,4,3,21
hrn12a,fy6r8j3,group-21_person-0,2,5,3,21
d4zggg,f0i1v31,group-21_person-0,3,4,4,21
tqry2w,i2ktodb,group-21_person-0,2,5,4,21
n9fucd,gxnjrtv,group-21_person-0,2,3,2,21
bx4grg,eq3ve7y,group-21_person-0,3,4,2,21
caftod,et9a335,group-21_person-0,2,2,1,21
m5rq8c,gr2ok8r,group-21_person-0,4,3,4,21
kl44k9,gh7fa87,group-21_person-0,4,5,3,21
jkp34t,gakegtp,group-21_person-0,5,5,3,21
kmopj1,ghgdzs8,group-21_person-0,4,2,2,21
cd09l7,etr63gk,group-21_person-0,3,2,4,21
n3zs6t,gwvoosd,group-21_person-0,2,2,5,21
jsmznz,gc07zl1,group-21_person-0,3,3,2,21
cnw6dd,ewf8yka,group-21_person-0,3,4,2,21
nvja0m,h13oeum,group-21_person-0,5,3,2,21
derh70,f3dygms,group-21_person-0,5,3,3,21
ho5fbg,fxfr91e,group-21_person-0,4,3,5,21
shhw3j,hv63726,group-21_person-0,4,3,1,21
e82sz5,faa4ecv,group-21_person-0,3,4,2,21
khcelq,ggllypr,group-21_person-0,5,4,3,21
o7w5jf,h31j19o,group-21_person-0,4,5,2,21
hg5cnd,fw53rc6,group-21_person-0,2,4,3,21
c2qk6d,ermmlz7,group-21_person-0,4,4,5,21
m9hxv1,grnsskw,group-21_person-0,2,5,3,21
kkiws7,gh2rafu,group-21_person-0,3,5,4,21
ka6b7b,gfa8iz8,group-21_person-0,1,3,6,21
jojab8,gb8at2r,group-21_person-0,2,5,4,21
hfmwl6,fw165dw,group-21_person-0,1,2,5,21
j20o8a,g73oh5u,group-21_person-0,4,4,2,21
d1ckke,ezkbzdu,group-21_person-0,4,4,2,21
jcwh6r,g940e2r,group-21_person-0,4,4,2,21
iz3cyb,g6h6785,group-21_person-0,3,2,1,21
hchwum,fvf9p8k,group-21_person-0,4,5,2,21
cprxg7,ewrl7m2,group-21_person-0,1,2,2,21
o6rsuf,h2yagcz,group-21_person-0,3,4,4,21
t3hrgx,hyxymuz,group-21_person-0,2,5,4,21
m6k44z,grrq9ws,group-21_person-0,3,2,2,21
licrz6,gn2s8tx,group-21_person-0,3,4,3,21
c2hc03,erkdsoh,group-21_person-0,4,3,3,21
dm0buu,f4vnrvj,group-21_person-0,5,4,2,21
ki57d6,ggoukp0,group-21_person-0,1,3,1,21
mfm0i7,gso71ue,group-21_person-0,2,3,3,21
gj8dw0,fqj9o6k,group-21_person-0,3,3,5,21
dnhqrw,f5dmj1d,group-21_person-0,4,4,2,21
nbm6h8,gy1z9i8,group-21_person-0,3,3,2,21
nhk4ae,gyzio09,group-21_person-0,4,4,6,21
o757b2,h2wtcai,group-21_person-0,1,3,4,21
gtjg03,fschwep,group-21_person-0,4,5,3,21
k5sjy6,geh311s,group-21_person-0,4,3,4,21
uba13x,i62unk5,group-21_person-0,4,2,1,21
vj58dv,idh2rlr,group-21_person-0,4,3,2,21
uwdr0m,i9qyhj3,group-21_person-0,3,3,2,21
vpblgz,ieiol9j,group-21_person-0,4,3,2,21
la7tah,glmbwlf,group-21_person-0,4,4,3,21
cm502l,ew0omu7,group-21_person-0,2,4,2,21
l9e4p2,glkg1ad,group-21_person-0,1,2,5,21
c2jbl1,erm96mt,group-21_person-0,4,2,5,21
sqxyng,hwol2ca,group-21_person-0,2,3,6,21
leu445,gmi2m9x,group-21_person-0,2,2,5,21
fx1p9e,fms9k2f,group-21_person-0,5,4,4,21
dcg38p,f281c2p,group-21_person-0,3,3,2,21
euy3pp,ffs8mae,group-21_person-0,3,3,1,21
kvy8pe,gj1rnp4,group-21_person-0,4,2,1,21
f8y67q,fiqg6nv,group-21_person-0,4,3,1,21
nypngh,h1m8uso,group-21_person-0,4,3,2,21
jsfhs0,gbyuprx,group-21_person-0,3,2,2,21
gufgjc,fsi7jlo,group-21_person-0,4,1,6,21
df9j7z,f31s6ps,group-21_person-0,4,2,2,21
c44i7p,erv4lom,group-21_person-0,3,2,5,21
o1f61x,h21p6o6,group-21_person-0,4,2,6,21
ghi0lq,fq9c5qs,group-21_person-0,3,3,2,21
i05wsl,fznaqd2,group-21_person-0,1,3,2,21
bzyex3,eqyjt6h,group-21_person-0,4,5,2,21
g2agom,fnpkeme,group-21_person-0,4,3,6,21
jlsuyl,garlqoz,group-21_person-0,3,4,4,21
em0las,fdm3dqo,group-21_person-0,4,3,5,21
gaag9b,foyzjpi,group-21_person-0,1,1,6,21
jyvfqs,gd8o2kz,group-21_person-0,4,2,5,21
djdcgn,f44hm4f,group-21_person-0,2,3,3,21
sykazz,hxygcgv,group-21_person-0,3,4,4,21
srufl3,hwu8qv3,group-21_person-0,4,5,3,21
g4k4yq,fny2z2a,group-21_person-0,2,3,5,21
k4vex2,geb1jkd,group-21_person-0,3,2,3,21
mdaflc,gs8ah7s,group-21_person-0,2,4,3,21
c0cp0j,er3scwz,group-21_person-0,4,3,2,21
t7nwou,hzj5xq5,group-21_person-0,4,2,4,21
dpgq5r,f5x1bzz,group-21_person-0,4,4,2,21
l297g6,gk78rqb,group-21_person-0,1,5,3,21
do6oxl,f5nw4y5,group-21_person-0,1,5,3,21
mds6vu,gsbviad,group-21_person-0,4,4,2,21
mf9jbh,gsma0mg,group-21_person-0,3,3,4,21
ghsri8,fqao7s3,group-21_person-0,4,4,4,21
hec57d,fvqczdj,group-21_person-0,4,2,3,21
o87dza,h36icwx,group-21_person-0,2,3,4,21
s5kufi,ht2v0b2,group-21_person-0,3,4,2,21
gu7q6x,fsgqgqj,group-21_person-0,2,3,2,21
dfrs9s,f35f9s8,group-21_person-0,1,4,4,21
rolj7x,hqwv426,group-21_person-0,1,4,2,21
o9mxk3,h3bz3nv,group-21_person-0,3,3,3,21
g4ek5d,fnxyruq,group-21_person-0,2,2,4,21
ezy39k,fgqy0r1,group-21_person-0,3,3,4,21
kg8ycu,ggd53yy,group-21_person-0,4,4,3,21
nvxxx5,h19ums3,group-21_person-0,1,3,2,21
g5qomx,fo4zd56,group-21_person-0,2,2,2,21
hwnkg1,fz4n1ss,group-21_person-0,1,4,4,21
vpblgz,iejc0gb,group-21_person-0,4,4,4,21
h0sp8d,fto3q5b,group-21_person-0,4,4,3,21
j4te1h,g7oespx,group-21_person-0,5,3,3,21
gcwl9v,fpedvth,group-21_person-0,3,3,3,21
cefsgn,eu2a8xc,group-21_person-0,4,1,4,21
m0m896,gq8lv6s,group-21_person-0,3,2,2,21
v07v2c,iaetndq,group-21_person-0,4,3,2,21
no08c9,gzy1nf6,group-21_person-0,2,2,5,21
o360ol,h2abotx,group-21_person-0,3,4,1,21
vorsqe,ieg3n26,group-21_person-0,4,2,6,21
hp37g3,fxloj7k,group-21_person-0,4,1,1,21
c1owpk,ereltev,group-21_person-0,5,2,3,21
n76g18,gxb7ni0,group-21_person-0,4,2,2,21
chgjgx,ev37yyq,group-21_person-0,4,5,3,21
lgeqip,gmqz16l,group-21_person-0,5,3,3,21
cws044,eyj1rsb,group-21_person-0,4,4,4,21
d15nm2,ezjdy1h,group-21_person-0,4,2,4,21
g7rn2h,fojuigv,group-21_person-0,5,3,4,21
kbfyh6,gfkg9om,group-21_person-0,3,3,5,21
ivuruw,g5u0esg,group-21_person-0,3,2,2,21
mg4o0s,gsszn13,group-21_person-0,2,4,6,21
kp9jrx,ghvuia1,group-21_person-0,4,1,2,21
m4bh0o,gqtjelv,group-21_person-0,3,3,3,21
o2wlam,h2anz3i,group-21_person-0,3,2,2,21
kky50u,gh6lm4k,group-21_person-0,4,3,3,21
nrtq26,h0ik647,group-21_person-0,3,4,3,21
lw0fv3,gpeuvk0,group-21_person-0,3,5,4,21
ek63mb,fd9yoed,group-21_person-0,4,2,2,21
jwom8k,gctthsu,group-21_person-0,1,1,1,21
gzmfda,fth80m0,group-21_person-0,4,2,2,21
n4ond6,gwwwsbd,group-21_person-0,2,2,3,21
n4to8w,gx0nbyz,group-21_person-0,1,4,3,21
eyo1t3,fgi9jgu,group-21_person-0,3,3,4,21
s4gbz6,hsryk08,group-21_person-0,2,2,5,21
nv3g1t,h28p0gb,group-21_person-0,1,1,6,21
gihcx1,fqem647,group-21_person-0,3,3,3,21
hg7rpv,fw29zl4,group-21_person-0,4,2,4,21
mfqf4a,gst99n4,group-21_person-0,3,3,4,21
eppq85,femd0e4,group-21_person-0,2,2,4,21
jn3y4i,gaz4i7y,group-21_person-0,3,3,3,21
cjsb37,evhmtzk,group-21_person-0,3,2,4,21
nofp3s,gzzr2wu,group-21_person-0,2,5,2,21
uzw7d6,iacvdfc,group-21_person-0,1,4,3,21
o6g4x6,h2tdrpl,group-21_person-0,3,4,3,21
nbknts,gy1nd74,group-21_person-0,1,1,1,21
slunrx,hvt08s6,group-21_person-0,3,3,3,21
npm6e9,h07z03w,group-21_person-0,1,2,1,21
fx7g4z,fmslu7r,group-21_person-0,2,2,5,21
nf3q4l,gyjwwtp,group-21_person-0,1,2,1,21
lsvuim,goxi686,group-21_person-0,2,2,2,21
c46o9f,ervggkk,group-21_person-0,1,2,2,21
ll6u72,gnnqb4j,group-21_person-0,5,2,5,21
cj4to1,evbyy62,group-21_person-0,3,3,2,21
u88jcm,i5liako,group-21_person-0,4,2,1,21
o0z8az,h1y1kib,group-21_person-0,1,2,1,21
ecjdy9,fbbwako,group-21_person-0,1,2,5,21
u2imey,i4jjypy,group-21_person-0,3,4,2,21
gaicru,fp1apy1,group-21_person-0,2,2,1,21
kf01ep,ggfstbu,group-21_person-0,3,1,2,21
l5yf8j,gkzt711,group-21_person-0,3,2,1,21
jdloeo,g98wgbf,group-21_person-0,1,1,2,21
dbyqyq,f25j418,group-21_person-0,3,4,3,21
c3qf6n,ersn0pr,group-21_person-0,3,3,3,21
f0d87z,fgtdy5t,group-21_person-0,3,4,3,21
vracnh,ievtmbl,group-21_person-0,1,3,2,21
kbfyh6,gfh9po2,group-21_person-0,1,3,2,21
gvxwvk,fsrnck5,group-21_person-0,3,2,2,21
m4no4c,gqvr8n1,group-21_person-0,1,4,2,21
tep6t3,i0qy7lt,group-21_person-0,4,2,4,21
ezkpau,fgoohwe,group-21_person-0,4,2,4,21
fbe13m,fj5vozr,group-21_person-0,3,3,3,21
c65nhl,es6gza3,group-21_person-0,3,3,4,21
nayij3,gxwgt4f,group-21_person-0,3,2,3,21
dfdszt,f3csfk3,group-21_person-0,1,3,4,21
ily9x5,g3vmzv6,group-21_person-0,4,4,3,21
nhk4ae,gyyxkfz,group-21_person-0,3,2,4,21
n3s00z,gwri6cx,group-21_person-0,5,3,4,21
gez1fy,fpque4g,group-21_person-0,4,4,4,21
o0p6xh,h1wngns,group-21_person-0,4,5,4,21
nwwtmq,h1cp5qs,group-21_person-0,4,2,4,21
ezfbja,fgn7ia9,group-21_person-0,3,3,4,21
c6d5zr,es9gjte,group-21_person-0,3,3,4,21
lbqam1,glwdtn6,group-21_person-0,3,2,4,21
db36cu,f1ytj94,group-21_person-0,3,4,3,21
ehy2z4,fcwjek8,group-21_person-0,3,1,4,21
hmznpb,fx8bnq2,group-21_person-0,4,2,3,21
udqe4y,i6j99hs,group-21_person-0,2,3,3,21
tcbmiq,i0dka1t,group-21_person-0,3,4,3,21
iw3pjm,g5yr8bc,group-21_person-0,3,3,4,21
o9780j,h3bub6h,group-21_person-0,3,4,4,21
o5ij09,h2puzr3,group-21_person-0,3,3,4,21
hpia1c,fxrg9cc,group-21_person-0,4,2,4,21
cou0f5,ewlv0ki,group-21_person-0,3,3,3,21
cqcngn,ewywaig,group-21_person-0,5,4,4,21
hdfzqw,fvm6oy2,group-21_person-0,4,2,3,21
m4w0zl,gqwjgre,group-21_person-0,4,3,3,21
kupf6k,givcirf,group-21_person-0,3,4,3,21
ee5omb,fbqnkpb,group-21_person-0,4,2,3,21
d1bdhb,ezk53e2,group-21_person-0,4,3,4,21
m54hk7,gqypn65,group-21_person-0,4,3,4,21
ksawe8,gifa03x,group-21_person-0,4,3,3,21
hdi4as,fvlaqcb,group-21_person-0,4,2,3,21
gav992,fp2sz0p,group-21_person-0,2,3,3,21
dbrdy4,f23ubi1,group-21_person-0,3,3,3,21
nt3t01,h0pxqyt,group-21_person-0,3,3,3,21
eaufdi,faxoq50,group-21_person-0,3,4,3,21
tw1nzp,i3gf48q,group-21_person-0,3,3,3,21
fv7jj5,fmhrbav,group-21_person-0,3,3,3,21
cctzo5,etsds08,group-21_person-0,4,4,3,21
slneep,hw09wxc,group-21_person-0,1,4,3,21
lw0fv3,gpf0xvb,group-21_person-0,2,4,3,21
gjuij6,fqna2eb,group-21_person-0,3,2,3,21
nq4qey,h08tz4k,group-21_person-0,3,2,3,21
locljb,goonwir,group-21_person-0,2,3,3,21
kejrxe,gg2vxui,group-21_person-0,2,4,3,21
f81etq,fii5yxm,group-21_person-0,4,4,3,21
chgjgx,eusxv8d,group-21_person-0,3,3,3,21
nvja0m,h13lqrn,group-21_person-0,3,2,4,21
vbisqq,ic8geko,group-21_person-0,3,4,3,21
r3cwux,hsrz1p3,group-21_person-0,3,3,3,21
eo8jga,feavi3n,group-21_person-0,4,4,4,21
chgjgx,eut1mv4,group-21_person-0,4,2,3,21
gkq9oo,fquo2r7,group-21_person-0,4,4,4,21
js2998,gbx195u,group-21_person-0,4,3,3,21
jnz7kc,gb698zy,group-21_person-0,5,3,4,21
gattcf,fp4x761,group-21_person-0,3,4,3,21
cb6wgf,etdiw7t,group-21_person-0,3,3,4,21
dn3zcd,f580qif,group-21_person-0,3,3,4,21
k0trlw,gdkcuma,group-21_person-0,3,4,4,21
ui1dtp,i79mrxu,group-21_person-0,3,4,3,21
s14ju3,hs9amup,group-21_person-0,2,3,3,21
camdeh,eta9yw6,group-21_person-0,3,2,3,21
grbo5f,frydhrg,group-21_person-0,5,3,3,21
imodr1,g44akvj,group-21_person-0,3,4,3,21
ivrn9r,g5tnz7z,group-21_person-0,4,2,3,21
lm9fj0,gnu99r8,group-21_person-0,3,3,4,21
ncnnpe,gy69w20,group-21_person-0,3,4,3,21
c2cnp1,erjfs28,group-21_person-0,4,2,3,21
n7nbnn,gxdm68q,group-21_person-0,3,2,4,21
g5qomx,foa26eo,group-21_person-0,3,3,4,21
s5mjgz,ht08iu6,group-21_person-0,1,3,4,21
lhp5pg,gmyyg1e,group-21_person-0,3,3,4,21
ho7n3j,fxg2kh5,group-21_person-0,2,4,3,21
g7aagy,fogau31,group-21_person-0,1,4,3,21
cm41iy,ew14vr3,group-21_person-0,3,4,3,21
ssk3pb,hwybnjl,group-21_person-0,3,3,4,21
jeoxcf,g9fp6qq,group-21_person-0,4,3,4,21
j7eceq,g843xf6,group-21_person-0,4,3,4,21
euk6e6,ffpvx2t,group-21_person-0,4,4,3,21
irkppc,g5156y0,group-21_person-0,2,4,3,21
tfp8vd,i0x3n4s,group-21_person-0,3,4,3,21
c8nuzr,esofunj,group-21_person-0,4,4,3,21
uc7t8x,i6bw7kg,group-21_person-0,2,3,3,21
kxqncx,gjgwehi,group-21_person-0,3,4,3,21
khm3td,ggpheo0,group-21_person-0,3,3,3,21
crm668,ex918ma,group-21_person-1,3,2,3,21
w2th4s,igu5yxy,group-21_person-1,3,2,3,21
k91pnp,gf3dgmn,group-21_person-1,2,3,2,21
vl3v63,idtseoy,group-21_person-1,4,4,1,21
jarhy2,g8rm85l,group-21_person-1,2,3,2,21
n6v2b9,gx9lywq,group-21_person-1,2,1,4,21
ne21tq,gyf79gf,group-21_person-1,4,1,4,21
do30r2,f5mi6c4,group-21_person-1,3,2,3,21
inj168,g491fcj,group-21_person-1,4,1,4,21
vhpxil,id8mffs,group-21_person-1,2,2,3,21
ecfi68,fbb01en,group-21_person-1,2,2,3,21
kx6pzi,gjaca3d,group-21_person-1,5,1,4,21
hmzfex,fx8d9vq,group-21_person-1,4,2,3,21
cv373h,ey4l2z0,group-21_person-1,4,2,3,21
t9pkz0,hzvsgji,group-21_person-1,3,3,2,21
jbbo94,g8ui8t4,group-21_person-1,3,1,4,21
uc7t8x,i69gj99,group-21_person-1,4,2,3,21
m70uop,gr8mtbs,group-21_person-1,4,2,3,21
jbdx03,g8uxb5u,group-21_person-1,1,3,2,21
klxqoj,ghe87rt,group-21_person-1,3,1,4,21
cmrrgp,ew6dd4s,group-21_person-1,4,1,4,21
hzkg1c,fzjhh6y,group-21_person-1,4,1,4,21
cyyaps,eyv0fpg,group-21_person-1,2,3,2,21
t53c0q,hz2zhmc,group-21_person-1,4,3,2,21
ctpv0z,exn55pc,group-21_person-1,3,2,3,21
gb0xnj,fp3420m,group-21_person-1,3,2,3,21
gacus9,foyxdqq,group-21_person-1,3,3,2,21
uq5ndv,i8p83ts,group-21_person-1,3,2,3,21
mg4o0s,gsswoam,group-21_person-1,4,1,4,21
vd04tc,icihp7k,group-21_person-1,3,2,3,21
t9rji2,hzwfamx,group-21_person-1,3,3,2,21
dnhqrw,f5fi2tz,group-21_person-1,3,3,2,21
gxzpx5,ft72ur0,group-21_person-1,3,2,3,21
luoi3m,gp7r8j2,group-21_person-1,2,1,4,21
kegez6,gg2jnv7,group-21_person-1,3,2,3,21
vrd8rt,ieutfab,group-21_person-1,3,2,3,21
gb49j5,fp3nsmh,group-21_person-1,3,2,3,21
l788zv,gl5i994,group-21_person-1,3,1,4,21
dorkup,f5prmru,group-21_person-1,5,3,2,21
du3xhf,f72lvgc,group-21_person-1,4,3,2,21
n4vgqy,gwyzcrr,group-21_person-1,4,2,3,21
gugxvh,fsj22v7,group-21_person-1,4,2,3,21
j0yifm,g8fd0ee,group-21_person-1,4,1,4,21
e97sir,fahirhr,group-21_person-1,4,3,2,21
corwp9,ewl9wtu,group-21_person-1,4,2,3,21
vnojas,ie873lz,group-21_person-1,2,2,3,21
d16vwq,ezimycg,group-21_person-1,4,1,4,21
eluhhi,fdlqiqu,group-21_person-1,4,2,3,21
kkiws7,gh2ryv7,group-21_person-1,5,1,4,21
kueuzx,gisps5u,group-21_person-1,5,1,4,21
jnz7kc,gb4t2mh,group-21_person-1,4,2,3,21
jmz8pn,gaz0rz4,group-21_person-1,5,2,3,21
scuusu,hu94dqn,group-21_person-1,4,3,2,21
hrn12a,fy6r8j3,group-21_person-1,2,2,3,21
d4zggg,f0i1v31,group-21_person-1,3,3,2,21
tqry2w,i2ktodb,group-21_person-1,4,2,3,21
n9fucd,gxnjrtv,group-21_person-1,5,2,3,21
bx4grg,eq3ve7y,group-21_person-1,3,2,3,21
caftod,et9a335,group-21_person-1,3,1,4,21
m5rq8c,gr2ok8r,group-21_person-1,3,2,3,21
kl44k9,gh7fa87,group-21_person-1,4,1,4,21
jkp34t,gakegtp,group-21_person-1,4,1,4,21
kmopj1,ghgdzs8,group-21_person-1,2,1,4,21
cd09l7,etr63gk,group-21_person-1,4,1,4,21
n3zs6t,gwvoosd,group-21_person-1,3,2,3,21
jsmznz,gc07zl1,group-21_person-1,3,2,3,21
cnw6dd,ewf8yka,group-21_person-1,5,1,4,21
nvja0m,h13oeum,group-21_person-1,4,2,3,21
derh70,f3dygms,group-21_person-1,5,1,4,21
ho5fbg,fxfr91e,group-21_person-1,4,2,3,21
shhw3j,hv63726,group-21_person-1,5,1,4,21
e82sz5,faa4ecv,group-21_person-1,4,2,3,21
khcelq,ggllypr,group-21_person-1,4,3,2,21
o7w5jf,h31j19o,group-21_person-1,3,2,3,21
hg5cnd,fw53rc6,group-21_person-1,3,2,3,21
c2qk6d,ermmlz7,group-21_person-1,4,2,3,21
m9hxv1,grnsskw,group-21_person-1,5,1,4,21
kkiws7,gh2rafu,group-21_person-1,3,2,3,21
ka6b7b,gfa8iz8,group-21_person-1,2,2,3,21
jojab8,gb8at2r,group-21_person-1,4,1,4,21
hfmwl6,fw165dw,group-21_person-1,2,1,4,21
j20o8a,g73oh5u,group-21_person-1,3,2,3,21
d1ckke,ezkbzdu,group-21_person-1,4,3,2,21
jcwh6r,g940e2r,group-21_person-1,4,1,4,21
iz3cyb,g6h6785,group-21_person-1,5,2,3,21
hchwum,fvf9p8k,group-21_person-1,4,2,3,21
cprxg7,ewrl7m2,group-21_person-1,4,2,3,21
o6rsuf,h2yagcz,group-21_person-1,5,1,4,21
t3hrgx,hyxymuz,group-21_person-1,3,1,4,21
m6k44z,grrq9ws,group-21_person-1,3,2,3,21
licrz6,gn2s8tx,group-21_person-1,3,1,4,21
c2hc03,erkdsoh,group-21_person-1,4,2,3,21
dm0buu,f4vnrvj,group-21_person-1,3,2,3,21
